secur	4
sioh	4
pd2+	4
whole-cel	4
asynchron	4
setd3	4
kcal	4
h2	4
acid)	4
cyclohexanol	4
carbenium	4
computations.	4
breakthrough	4
metadynam	4
chain.	4
decomposition,	4
nomin	4
combustion,	4
hardli	4
cu-0	4
soft	4
charge-transf	4
amine,	4
plateau	4
visible-light-induc	4
dirad	4
cocatalyst,	4
available,	4
naphthalen	4
iridium,	4
cuox	4
spectrometry,	4
rcf	4
noncatalyt	4
call	4
acyl-transf	4
economy,	4
failur	4
eda	4
ncn	4
electro-reduct	4
zero-field	4
lsr	4
them,	4
ethene,	4
o-vac	4
pdso4	4
hemilabil	4
unreport	4
bivo4	4
comparison,	4
equip	4
ionom	4
diastereoselectivity.	4
reports,	4
truncat	4
pendant	4
esters.	4
(dft),	4
ones.	4
naaa	4
pea	4
shape-select	4
heterolog	4
sinusoid	4
straight	4
deconvolut	4
feedstock.	4
pores,	4
diol	4
mapping,	4
voc	4
mbar,	4
a-sit	4
sn-beta	4
d-2	4
4-epimer	4
d-tagatos	4
iron-depend	4
considered.	4
deepen	4
ir/c	4
protic	4
fingerprint	4
ngc1	4
flank	4
pressures.	4
tartar	4
copper,	4
precov	4
transesterif	4
hlgpdh	4
coordination-unsatur	4
h(-1).	4
pseudobinari	4
fresh	4
mofs.	4
done	4
capability.	4
envis	4
ta3n5	4
pt/ceo2	4
niox	4
methacryl	4
fe-	4
cellulos	4
c-3-c-4	4
keto-alcohol	4
k/fe-zn	4
in	4
preorgan	4
laao	4
aq	4
c-2-c-4	4
d-	4
sp(3)	4
topic	4
pt(100).	4
bacteria	4
pse5ac7ac	4
td	4
2018,	4
sma	4
cyclotrimer	4
annular	4
capacity,	4
mncesmtiox	4
aberration-correct	4
(ru,	4
photocatalysts,	4
decoy	4
anharmon	4
technologies,	4
condition.	4
storage.	4
rare.	4
fluoroalkyl	4
butelase-2	4
y197f	4
fdp	4
pretreatment.	4
oc	4
co-catalyst	4
dival	4
p450bm3	4
glycin	4
melt	4
blockag	4
cupd	4
mgat	4
superoxid	4
h-ssz-13	4
[co-iii(taml(q))(n(cent	4
fdh	4
nadp(+),	4
zif-8	4
cl-free	4
ca	4
2-ketoacid	4
rate-limiting.	4
heck	4
phosphoranyl	4
[fefe]-hydrogenas	4
kmnox	4
incorporation.	4
dv	4
[2fe-2s]	4
au(i)	4
oxysulfid	4
caffein	4
ru(0001)	4
(iv)	4
epoxides,	4
coprohem	4
chdc	4
4d-stem	4
c4-shz	4
mnp	4
cdh	4
nylon	4
[co(l-l)]	4
formaldehyde,	4
p450(bm)(-3)	4
nicofe-ldh	4
mcp+	4
cis-id	4
mhetas	4
intermediates'	3
undertaken	3
(sas)	3
cl	3
tomographi	3
mathemat	3
segment	3
octahedra	3
(saa)	3
cu.	3
nature.	3
dealkyl	3
(5)	3
retent	3
screening.	3
terpenoid	3
nps)	3
biofuran	3
additives,	3
well-suit	3
e2	3
built-in	3
methanol-to-olefin	3
scrambl	3
benzenium	3
c6	3
functions.	3
underestim	3
unconvent	3
reactor,	3
partit	3
b,	3
suppressed.	3
unexpectedly,	3
uniti	3
investigation,	3
stereoinduct	3
(re)	3
routin	3
underpin	3
prochir	3
re,	3
change.	3
2.1	3
*oh	3
albeit	3
4000	3
well-design	3
electroneg	3
0.6	3
cm(-2).	3
oxide.	3
necessarili	3
technology,	3
oh-	3
mno2/gff	3
self-clean	3
72	3
(an	3
mixture,	3
enhanced.	3
fluorides,	3
shortcom	3
nonfluorin	3
(wocs)	3
water-oxid	3
desired.	3
1,3-enyn	3
t-butyl	3
herein.	3
pyridon	3
4-fluoro-2-pyridon	3
alkoxi	3
cyclopropyl	3
cis-	3
donor/acceptor	3
beta,gamma-unsatur	3
[4	3
cycloadduct	3
tunability,	3
archetyp	3
transferas	3
tight	3
diphosph	3
10(4)-fold	3
antioxid	3
enlarg	3
reus	3
times,	3
retard	3
(nmr)	3
tellurium	3
te	3
irru@t	3
(60	3
hydroxide.	3
similarly,	3
activity;	3
lean	3
seed	3
pt/al2o3.	3
1%	3
ni-rich	3
n/o	3
acetophenon	3
interband	3
lom	3
aem	3
community.	3
multimetal	3
first-principles-bas	3
4-substitut	3
alpha-trifluoromethyl	3
salen	3
diester	3
(h2o2)	3
0.2,	3
0.5)	3
perovskites.	3
zr-base	3
cth	3
mof-808	3
yield),	3
ultra-smal	3
(8-mr)	3
titrat	3
assumpt	3
ligat	3
reinforc	3
[rel3]	3
carbur	3
classif	3
bulkier	3
necessary.	3
glya.	3
glycerol,	3
methyliden	3
derivative.	3
compound.	3
cofactors,	3
(10	3
processing,	3
confer	3
(co2r)	3
co2r	3
co2r.	3
two-phas	3
dioxide.	3
ambigu	3
runs.	3
isomers,	3
discrep	3
tactic	3
now,	3
propens	3
m)	3
modifiers.	3
perfluoroaren	3
clarified.	3
ag(i)	3
underdeveloped.	3
phenanthrolin	3
patterns.	3
computationally,	3
longstand	3
mechanistically,	3
agrochemicals,	3
bicyclo	3
magnitude.	3
uv-vis	3
ag-0	3
guest	3
spectroscopy)	3
85	3
substituents,	3
nonpolar	3
beta-amino	3
partner.	3
bpin	3
benzamid	3
atom.	3
pd/c,	3
conduc	3
lambda-	3
lambda-(s,s)-1(3+)	3
inde	3
obtained,	3
wild	3
mutation,	3
redesign	3
sulfinyl	3
lu	3
photosynthesis,	3
photosystem	3
guarante	3
tank	3
zr12o22	3
groups)	3
realized.	3
uv	3
%),	3
photo	3
increases,	3
heavier	3
mth	3
monoton	3
olefin-bas	3
(1d)	3
experienc	3
nw	3
value,	3
(mor)	3
second-ord	3
alkylation,	3
ongo	3
variants,	3
graminicola	3
domain.	3
concept.	3
aa	3
deposition,	3
monodispers	3
wild-type,	3
biofuel	3
photosynthet	3
observations.	3
d-glucos	3
cell-fre	3
crude	3
qualit	3
670	3
upscal	3
electrode)	3
exist.	3
employed.	3
mesitylen	3
c-h/c-h	3
situ.	3
l25-ag-nc	3
faraday	3
18	3
site;	3
ceria,	3
molecule,	3
constant.	3
heterojunct	3
22	3
control,	3
important.	3
fluid	3
increment	3
ni/cezro2	3
structure-react	3
(ap-xps)	3
ap-xp	3
rietveld	3
(ma)	3
pd-zno/tio2	3
importance.	3
forms,	3
(010)	3
tmd	3
textur	3
halo	3
va/ev	3
synthetas	3
mordenit	3
joint	3
locations.	3
three-electrod	3
electrode/electrolyt	3
interfer	3
overestim	3
n-alkyl	3
noble-metal-bas	3
entiti	3
nfs-l	3
pioneer	3
progress.	3
91%	3
ethane,	3
gas,	3
pump	3
cathode.	3
mode.	3
hemil	3
reagent.	3
96%	3
nudg	3
spectroscopies.	3
in,	3
co-ga	3
inactive.	3
ga.	3
atm),	3
kcal/mol)	3
kcal/mol,	3
clinic	3
significantly.	3
concentrations,	3
produced.	3
65	3
deciph	3
ferryl	3
unaffect	3
10-fold	3
bioinorgan	3
hematit	3
triazin	3
zn-air	3
(rhe),	3
aldol-aromat	3
275	3
zncr2o4	3
oxygenates,	3
incipi	3
apr	3
sr3fe2o7-delta	3
arrheniu	3
seven	3
kept	3
automot	3
solution-phas	3
agent,	3
galvan	3
removed.	3
(>90%	3
velocities,	3
gamma-niooh	3
*ooh	3
baeyer-villig	3
gene	3
precatalyst,	3
bromide,	3
sulfonyl	3
energy-rel	3
understanding.	3
exot	3
48	3
1,4-pentanediol	3
23	3
acetate,	3
polyethylene.	3
aim,	3
high-molecular-weight	3
polymers.	3
chalcogenid	3
aldehyde,	3
lithium	3
i.e.	3
pursuit	3
0.07	3
(nh3-scr)	3
v2o5-wo3/tio2	3
2-fold	3
appreci	3
unchang	3
si-oh	3
nh3-tpd,	3
abundantli	3
ch2o	3
ti-sio2	3
catabol	3
beta-had	3
yihu	3
homologu	3
(ald)	3
ald	3
azoxybenzen	3
promoters.	3
interest,	3
article,	3
out-of-plan	3
lytic	3
offset	3
one.	3
destruct	3
oxidants.	3
salts.	3
tricarbonyl	3
electrophile.	3
reductant,	3
para	3
fuse	3
myoglobin	3
bicycl	3
norbornen	3
exocycl	3
intact.	3
stereocenters.	3
anilid	3
phosphoryl	3
specul	3
coenzym	3
classifi	3
re-engin	3
formyl	3
nonplanar	3
heterocycles.	3
(r	3
ar-f	3
precursor.	3
deploy	3
(3	3
occurs,	3
strength.	3
f448a	3
perdeuter	3
tpl,	3
stopped-flow	3
carbonyls.	3
control.	3
core@shel	3
disconnect	3
compatibility,	3
eas	3
(phen)cu-i(o2cc6h4-o-no2)	3
(2),	3
[(phen)cu-i(mu-sc6h5)](2)	3
(3),	3
cu-ii	3
zero-ord	3
tetrahydroquinolin	3
specificity,	3
subnanomet	3
doping,	3
gaucher	3
n370	3
mutations,	3
catalysts;	3
migration,	3
1,2-h	3
tem,	3
k/mo	3
stand	3
ti,	3
solvotherm	3
koh.	3
relationship.	3
inclin	3
au-i-n-3	3
nucleotid	3
resolution,	3
forms.	3
n1	3
pt/mo2c	3
region,	3
bader	3
promoters,	3
ostwald	3
(co	3
academ	3
biocatalysts.	3
protein.	3
93	3
p-n	3
cocatalyst.	3
0.01	3
values.	3
electrodes,	3
10(5)	3
one-step,	3
thioester	3
(wgs)	3
resources.	3
(photo)electrochem	3
noble-metal-fre	3
mn-base	3
(300	3
mv)	3
liquid,	3
electrochemical,	3
carbonate)	3
poisoning.	3
jet	3
fuel,	3
coproduct	3
finit	3
deprotonation,	3
pi	3
controversi	3
supervis	3
features,	3
path,	3
recognition.	3
areas,	3
intend	3
others,	3
infancy,	3
odp	3
no.	3
n-2,	3
enhancement.	3
desulfur	3
od	3
dbt	3
l2	3
ketimin	3
alpha-tertiari	3
pd(i)-rad	3
geometry,	3
structure-guid	3
evolution,	3
suzuki	3
monophosphin	3
space.	3
mycobacterium	3
dataset	3
instrument	3
visual	3
problem.	3
patch	3
expedi	3
nitriles,	3
limitations,	3
nhc-catalyz	3
deno(x)	3
lacoo3.	3
h(-1))	3
inevit	3
ruddlesden-popp	3
goe	3
750	3
(rhe)	3
merit	3
theory-bas	3
zirconia	3
coprecipit	3
in2o3,	3
surplu	3
ruo2.	3
carbenes.	3
nontox	3
small-siz	3
mass-transf	3
noble-met	3
utilization,	3
acidity.	3
systems:	3
network,	3
34.5	3
(100%)	3
non-hem	3
2og	3
ne-methyl	3
rebound	3
rearrangement,	3
databas	3
ir/ag(1	3
pass	3
dearom	3
alpha-carbon	3
(alpha	3
isomeras	3
produced,	3
ratios.	3
methane-to-synga	3
low-react	3
reactant,	3
nerv	3
nanomesh	3
photocurr	3
n-center	3
5-member	3
s(n)1	3
mount	3
expected,	3
c-oh	3
ring.	3
unnecessari	3
cu/zno	3
shorten	3
gamma-al2o3,	3
mgo,	3
sno2,	3
h-f(m-o)degre	3
base-catalyz	3
1-butanol	3
cool	3
inexpensive,	3
cyano	3
cyanid	3
regioselectivity,	3
tracer	3
dmr,	3
4.5	3
agnf	3
theme	3
platinum-bas	3
morpholin	3
s(n)2	3
(set)	3
virtual	3
ratios,	3
chemical,	3
anhydrid	3
reactivities.	3
zr-cu	3
propene.	3
crox	3
tio2-bas	3
loos	3
margin	3
methylcyclohexan	3
contrary,	3
s(-1),	3
(about	3
counterion	3
166	3
moment	3
homo	3
dihydropinidin	3
105	3
iron(ii)	3
gem-dialkyl	3
1-octen	3
cyclobutan	3
hydroamin	3
cyclobuten	3
gem-diboron	3
borat	3
nitriles.	3
meta-c-h	3
dormant	3
ni-ii	3
d.	3
j.	3
requisit	3
background	3
ten	3
fe-fre	3
electrocatalyst.	3
nonaromat	3
olefin,	3
publish	3
zif-67	3
s(-1)).	3
260	3
mpa,	3
test.	3
spectroelectrochem	3
platinum.	3
far,	3
experimentally.	3
polynitrogen	3
bg	3
n-8(-)	3
graphene-bas	3
{feln2s2}	3
isostructur	3
mecn	3
pt-iv	3
flavoprotein	3
fl	3
min(-1))	3
acridinium	3
photost	3
blocks,	3
longev	3
(pemfcs),	3
nifeoxhi	3
nonion	3
alloxan	3
constitu	3
mxenes,	3
pourbaix	3
s,	3
planar-chir	3
ferrocen	3
planar	3
tetrabutylammonium	3
zno-zro2	3
76%	3
organonitrogen	3
relations,	3
matur	3
(select	3
ru)	3
ch4,	3
attention,	3
radical-bas	3
n-si	3
transition-metal-bas	3
half-hydrogen	3
alloys.	3
nanospeci	3
wavelength	3
alumina-support	3
(co2)-c-13	3
terraces.	3
form.	3
dye-sensit	3
m-cresol	3
alkanes,	3
c-alpha-c-beta	3
(510)	3
(e-a	3
ev).	3
carbon-co	3
ncfpo/c	3
cloth	3
ni1-xcuxo	3
fiber	3
twist	3
hydrolyt	3
hing	3
enforc	3
host-guest	3
khco3	3
seira	3
deoxybenzoin	3
benzoin	3
hydrobenzoin	3
deterior	3
nm),	3
symmetri	3
orthorhomb	3
breslow	3
short-chain	3
simulation,	3
3)	3
carbon-nitrogen	3
pt/mon	3
homo-	3
(1),	3
imesh(2)	3
cases.	3
8)	3
harbor	3
nucleas	3
neat	3
dibenzyl	3
hydroboronolysi	3
electron-poor	3
alkylboron	3
c3h8	3
(0.1	3
performed.	3
structure-properti	3
stimuli	3
elicit	3
architecture,	3
(has)	3
issue,	3
sno2-decor	3
ncs,	3
0.42	3
crotyl	3
pt/pd/c	3
(gde)	3
handl	3
issues,	3
grind	3
pimm	3
nd@nc	3
fe/ceo2	3
fe(3)/ceo2	3
87%	3
673	3
iron,	3
fe2o3	3
(exafs)	3
impair	3
compromis	3
debate,	3
mtft	3
cofe	3
urgent	3
(pdh)	3
components.	3
cu/sio2	3
high-pressur	3
solvents,	3
strength,	3
spectra.	3
propane,	3
mean-field	3
flow.	3
arguabl	3
electrocatalysis,	3
singular	3
energy)	3
her/hor	3
voltammetry,	3
plasma-catalyst	3
dft-base	3
explicit	3
ch3so3h	3
sustainability.	3
96%.	3
nontrivi	3
98%,	3
distributions,	3
calculation,	3
van	3
dot)	3
simulation.	3
in-situ	3
adsorbate-adsorb	3
reproduced.	3
h-2/c3h8	3
4-fold	3
3.5	3
junction	3
hydrolysis,	3
(metal	3
mg(cat)(-1)	3
propiti	3
rival	3
performances,	3
assum	3
cat	3
f	3
intermitt	3
efforts,	3
pressures,	3
gap,	3
biodegrad	3
fe(ii)	3
preparation,	3
agrochem	3
c-alpha	3
glycid	3
case.	3
graphene,	3
alpha,omega-dien	3
fe-c	3
breadth	3
person	3
career	3
siw	3
densities,	3
kink	3
platforms.	3
photoreact	3
plenti	3
4-alkylphenol	3
hor.	3
pdhx	3
pt3fe	3
xylen	3
air.	3
but-1-en	3
simplest	3
time-depend	3
profiles.	3
torsion	3
stereoselectivity,	3
unreact	3
cn	3
monosaccharid	3
blocks.	3
imprint	3
[nife]-hydrogenas	3
microbi	3
second-shel	3
correctli	3
coverages.	3
bubbl	3
ag(111)	3
pdag	3
(dha)	3
chromatography,	3
l-aba	3
nh2no	3
present.	3
hitherto	3
productivity,	3
er	3
high-spe	3
hypochlorit	3
gas-diffus	3
comment	3
architecture.	3
atrp	3
(las)	3
snox	3
zeolite,	3
field,	3
ever-increas	3
triple-b	3
nafe	3
peroxide.	3
eventually,	3
aspart	3
conductivity,	3
photoemiss	3
carbanion	3
sulfonamid	3
n-function	3
hydroisomer	3
closest	3
diffusion	3
it.	3
carbon-cent	3
amination,	3
events.	3
1.2	3
taml	3
tirandamycin	3
quantum-class	3
seconds.	3
intensifi	3
zno,	3
pd(ii)-carbenoid	3
pi-allyl-pd(ii)	3
ml-base	3
drawn	3
sc,	3
smosi	3
methionin	3
nonpor	3
portion	3
carbon-heteroatom	3
understood,	3
in2o3.	3
g(cat)(-1)	3
vacancy.	3
profici	3
mutants.	3
wn	3
well-establish	3
nanometr	3
(densiti	3
v),	3
initially,	3
recognit	3
1,3,2-dioxaborolan	3
nitrides,	3
methanol-to-hydrocarbon	3
metabolit	3
metric	3
pt-0	3
exhaust	3
period.	3
sites'	3
unspecif	3
here.	3
c-10	3
solid-liquid	3
chitinas	3
endochitinas	3
s.	3
synerg	3
tryptamin	3
unoccupi	3
cobalt-catalyz	3
examples)	3
high-surface-area	3
ecsa	3
theta(rh)	3
(dft).	3
potenc	3
benzonitril	3
extent.	3
ugi-typ	3
purification.	3
ketenimin	3
nio/co3o4	3
complexity.	3
co/mo	3
h-2-rich	3
(xas).	3
sub-nanomet	3
cu/ceo2	3
d-carbamoylas	3
m4-3a	3
sputter	3
-1.15	3
[sc(otf)(3)cent	3
acceptorless	3
limited,	3
pretreatment,	3
holocellulose-rich	3
effectively,	3
recovery.	3
pd-0.25/cnx	3
low.	3
photochemistri	3
mimics.	3
27.6	3
sophist	3
implicit	3
corrosion,	3
c-center	3
notori	3
interrog	3
coalesc	3
ntp-catalysi	3
(which	3
mo@g-gan	3
h*	3
algorithm	3
advances,	3
pdso4(111)	3
feed.	3
metal/support	3
ru/tiox	3
dbts-cmp1	3
45	3
walk	3
intermediaci	3
oxocarbenium	3
holes.	3
sphere.	3
contigu	3
redox,	3
subclust	3
[4fe-4s](h)	3
physiolog	3
lipid	3
deliveri	3
allenes,	3
warrant	3
aminium	3
ceo2.	3
0.43	3
methodologies.	3
metalloenzym	3
cofactor,	3
alpha-substitut	3
blend	3
formed,	3
tightli	3
yqjm	3
co-f	3
co2)	3
co-feed	3
nbpo	3
gy	3
cr-gi	3
dg	3
malon	3
pd1au24	3
n2o.	3
alpha-l-rhamnopyranosid	3
overco	3
nanobeam	3
society.	3
(vocs)	3
nickel,	3
(root	3
high-defect	3
post-synthet	3
sn,	3
tagatos	3
nonhem	3
cotpoh	3
ruptur	3
proton,	3
dicopp	3
nonsymmetr	3
telom	3
mesityl	3
c2,	3
ring-clos	3
os,	3
closing/open	3
kinas	3
isopropanol	3
necess	3
breakag	3
+2	3
cooh	3
<10%	3
110	3
reconfigur	3
(adhs)	3
co-mo-	3
mebyoh	3
pt{110}	3
pt{111}	3
zeolite-encapsul	3
cu-catalyz	3
h-upd	3
dot[(h2o)(x)-am](+)	3
ohad	3
porphyrin,	3
interconvers	3
beta-myrcen	3
electrode-electrolyt	3
energetics,	3
thermodynamics,	3
ni3+	3
biomed	3
hea-bas	3
nanoparticul	3
pyridyl	3
oxi	3
advers	3
7,	3
perman	3
operation,	3
4,	3
tetrahydrofuran	3
fexni2-xp	3
fe0.5ni1.5p	3
cm(-2)),	3
onsit	3
augment	3
mwcnt	3
lie	3
na	3
repertoir	3
conflict	3
compartment	3
harmon	3
cu-scp	3
skelet	3
molecular-level	3
pt-nio1-x	3
pinpoint	3
partners,	3
howev	3
chain-walk	3
fen4	3
heptagon	3
nitrogenase,	3
middl	3
c-4	3
proof-of-concept	3
2.0	3
[10	3
hydroaryl	3
prorss	3
adenyl	3
acetyl-coa	3
ac	3
a-keto	3
optimization,	3
pd-h	3
auger	3
trimetal	3
intensities,	3
haloaren	3
routes.	3
nalatio4	3
stark	3
oscil	3
pt-skin	3
pt),	3
gate	3
conversion),	3
polyphosph	3
other	3
ea	3
step)	3
vo	3
aspects.	3
sba-15	3
tbhp	3
ti-bea	3
ti-oor	3
no3-	3
p/ru	3
anaerob	3
hercynin	3
terpen	3
photoelectrocatalyt	3
pair-sit	3
electroact	3
-support	3
h-h	3
scopes,	3
ru),	3
cyclohexane,	3
2,5-furandicarboxyl	3
fdca.	3
metabol	3
fdca	3
heal	3
n-octan	3
t1	3
technique.	3
-0.5	3
chains.	3
oxyb	3
oxychlorin	3
ta2o5	3
c-n2	3
ability.	3
dodecyl	3
(nexafs)	3
n-n	3
cys27	3
1,4-dearomat	3
aminosilan	3
7-member	3
generated.	3
citronel	3
trehalos	3
s2	3
direction	3
retro-aldolas	3
2-methylfuran	3
tetrahydrofurfuryl	3
favored,	3
)i	3
possible.	3
alpha-al2o3	3
ether,	3
diiron	3
(tpd),	3
moox	3
beta-c-h	3
gamma-c-h	3
experimental/comput	3
cycling,	3
guanidino	3
feeds,	3
coke.	3
(beta	3
lone	3
ratedetermin	3
cofe2o4	3
catalyst;	3
microstructur	3
(cofs)	3
chromatographi	3
c-2-hydrocarbon	3
ire	3
feedstocks,	3
h-bea	3
step/kink	3
biophys	3
pt/fenc	3
variant,	3
(hat)	3
10%	3
alpha-chir	3
structure-sensit	3
ru(v)/ru(iv)	3
cl-base	3
ba)	3
periplasm	3
fd	3
viral	3
(200)	3
diffusion,	3
cyanobactin	3
equat	3
zone.	3
nacl-kcl	3
ir(iii)-catalyz	3
soot	3
ho-znzro@c	3
multitud	3
ymn2o5	3
irmo	3
l-2,l-3	3
c-zsm-5	3
polythioest	3
dimerization,	3
methacrylate.	3
bn	3
cuco2o4	3
unsubstitut	3
decay.	3
alpha-1,2-ci	3
mutations.	3
au-1/co3o4	3
phosphines,	3
chemisorb	3
bl-silica/ru(0001)	3
beta-lactamas	3
oxa-163	3
manner,	3
cds-base	3
lebedev	3
mgo-sio2	3
decarboxylase,	3
calorimetri	3
cat-2	3
cuo	3
hr	3
nitrosoaren	3
epoxide.	3
3cl(pro)	3
click	3
actinobacteria	3
found.	3
gamma-carbon	3
nad(+)	3
aunp	3
titania-support	3
zeolites,	3
au/pb	3
nife-mof	3
dec(-1))	3
pcn	3
ru-h	3
1,2-dimethylinol	3
(e)-3-nonen-2-on	3
ambdh3	3
c(sp(3))-n	3
deav	3
nanocatalysts,	3
oxy-carbid	3
ai	3
mf	3
yttrium	3
syndiotact	3
seco-acid	3
raaeupo	3
c-2(+)	3
uio-67	3
splice	3
prox	3
silver(iii)	3
tfs9omt	3
stage.	3
duster	3
wo4	3
na-wo4	3
mn-wo4	3
1,2-diketon	3
orr/oer	3
isoprenoid	3
(etoh	3
exo-petas	3
ptirni	3
80%,	2
detected.	2
(co)-c-13	2
naphtha	2
(kies)	2
seldom	2
logarithm	2
reactant)	2
drc	2
kie.	2
mechanism-bas	2
subnanometr	2
haadf-stem	2
cohes	2
exafs,	2
crystallites.	2
facet.	2
geodes	2
shape-control	2
octahedra.	2
1.9	2
a/mg	2
metal/oxid	2
(tpd)	2
can,	2
patches,	2
fe(iv)=o	2
{fe30w72}	2
(4)	2
(6)	2
contributions.	2
monooxygenases.	2
1,3-butadien	2
tested.	2
palladium.	2
palladium/tin	2
particle.	2
theory-deriv	2
g(h)*	2
ev.	2
glycyrrhetin	2
licoric	2
glycyrrhetaldehyde,	2
interaction,	2
"metal	2
biorefin	2
diketon	2
general.	2
powders,	2
structure-funct	2
transamid	2
wni	2
contract	2
gc-m	2
cyclopenten	2
ooh*	2
mechanism).	2
(e-1/2)	2
co/n/c	2
h2o),	2
g)	2
famou	2
relation:	2
e-1/2	2
thiel	2
moduli	2
situations,	2
manuscript	2
slab	2
geometry.	2
plug	2
slurri	2
phthalocyanin	2
fitting.	2
inhibitori	2
(oa)	2
chloride,	2
rh-bound	2
likelihood	2
dykat	2
ensu	2
sizes,	2
structure)	2
probabilist	2
navig	2
lacoo3	2
wors	2
carbonyl-olefin	2
(pes)	2
overpotentials.	2
62.4	2
62.7	2
4f(7/2)	2
cp*	2
factors,	2
degradation,	2
precatalyst.	2
mo-enrich	2
smooth	2
post-plasma	2
foam)	2
(absorpt	2
sun,	2
(10-100	2
83%	2
57%	2
go(3)	2
abundant,	2
(ru/cnt)	2
biphas	2
single-phas	2
bar).	2
oil/wat	2
lengthi	2
units,	2
crosscoupl	2
ir-bas	2
utility,	2
mu-oxo	2
corrol	2
woc.	2
bromides.	2
cross-dimer	2
mechanism:	2
departur	2
phenomenon.	2
atyp	2
1-alkynyl	2
triazen	2
surrogates.	2
hf	2
all-	2
trien	2
trienes,	2
donor/donor	2
carbenoid	2
one,	2
reaction;	2
c-2-symmetr	2
99:1	2
dr).	2
stereoinduction.	2
phosphine-catalyz	2
1,7-addit	2
alleno	2
carboxylates.	2
"catch	2
release"	2
aminoglycosid	2
neomycin	2
ant4'	2
post	2
glycosyltransferases,	2
problem,	2
cheap,	2
additives.	2
cnts,	2
exploration.	2
so4	2
heteroaryl	2
electroreduction,	2
ammonium.	2
pem-w	2
conductive,	2
unsupport	2
ir-	2
unprecedentedli	2
(meoh)	2
(revers	2
negligible,	2
buildup	2
carbonates,	2
oxy-hydroxid	2
higher-val	2
supply.	2
(fe,	2
m-z	2
intent	2
aforement	2
silicalite-1	2
diameter)	2
unanticip	2
cu-ssz-13	2
awar	2
sought	2
alternative,	2
hydrotr	2
family,	2
ni2p,	2
(no3-)	2
bottleneck.	2
stoichiometry.	2
nm(-2),	2
earth-abundant,	2
ligand-to-met	2
disput	2
so,	2
pt)	2
electrode).	2
ynone	2
pinacolboran	2
heterobinuclear	2
1,4-dihydropyridin	2
intermediates:	2
beta-substitut	2
biomedicin	2
examined,	2
bisoxazolin	2
substrates:	2
concerted,	2
substrate-assist	2
in-between	2
tri-	2
scissil	2
withdraw	2
nitride,	2
c3n4)	2
pei	2
pei/c3n4	2
unexpectedli	2
0,	2
perovskites,	2
(zr-mofs)	2
zr-mofs.	2
(coordin	2
m-mof-808,	2
fol	2
(ipa)	2
2-propanol-d(8)	2
fluidized-b	2
(cha	2
topology)	2
principle.	2
one-pass	2
reaction-diffus	2
vice	2
genesi	2
hydration,	2
(l	2
ligand)	2
(j.	2
2015,	2
re-dihydrid	2
[re(s1h)l-2](+)	2
[(reh)l-3]	2
e-0	2
reassign	2
e([rel3	2
doubli	2
enough	2
serial	2
zsm-5.	2
sequence-bas	2
n-acetylgalactosaminidas	2
amgh109a	2
family.	2
rh-h	2
generally,	2
intra-molecular	2
path.	2
seriou	2
hii-oh.	2
hii-oh	2
metathesis.	2
four-coordin	2
specificity.	2
metal-depend	2
prokaryot	2
desulfovibrio	2
vulgari	2
light-emit	2
mfu-4l	2
exemplari	2
cr(iii)-mfu-4l	2
polydispers	2
co2-	2
(h-2)	2
aliphatic,	2
n-heterocycles)	2
3-5	2
2.4	2
quick	2
perovskite.	2
substituent.	2
dft-predict	2
pd/ag	2
dual-catalyz	2
homo-biaryl-pd(ii)	2
homocoupl	2
salts,	2
(1).	2
directions,	2
phen	2
bpi	2
organocatalyz	2
annulation.	2
(s)	2
patterns,	2
importance,	2
aza-cycl	2
n-fuse	2
adducts.	2
non-coordin	2
pervas	2
groundwat	2
10,	2
85%	2
delin	2
fe-o	2
sie	2
>20:1	2
directing-group	2
handle,	2
lactams.	2
nitrogen-bas	2
conversions,	2
alpha,	2
beta,	2
ru/c,	2
infeas	2
concurrently,	2
ru/c	2
dehydroxyl	2
pd/c-catalyz	2
hydrogenolysis,	2
nh	2
transaminas	2
34	2
combined,	2
strain.	2
sulfinylation.	2
ff	2
c-termin	2
supply,	2
"electron	2
light-induc	2
seconds,	2
2,5-dihydrofuran	2
3-aryl	2
(atr-ftir)	2
photooxid	2
guerbet	2
(hap)	2
a.	2
hap.	2
nine	2
extrapol	2
step-growth	2
vanadia	2
multiwavelength	2
(at	2
385	2
features.	2
v-o-c	2
thrive	2
pt3co	2
ga-dop	2
1d	2
gacl3-medi	2
homodim	2
alkylations.	2
sought-aft	2
phylogenet	2
paralog	2
uncharacter	2
(hmf),	2
biorefineri	2
2,5-diformylfuran	2
(dff)	2
biotechnology.	2
pd-aryn	2
acd	2
exergon	2
lesser	2
feasible.	2
crisi	2
context.	2
reforming.	2
understandings,	2
rate-control	2
pdgr	2
step-	2
event.	2
societies.	2
d-glycer	2
ttn	2
ssdhad	2
92%	2
97%	2
h-zsm-5,	2
na+	2
50,	2
870	2
spin-hamiltonian	2
77	2
top-down	2
bottom-up	2
fluoroacet	2
rpa1163	2
alpha-fluorocarboxyl	2
thermost	2
semir	2
w185t,	2
toolbox	2
c-f	2
carbon-neutr	2
enclos	2
refil	2
stoichiometri	2
delic	2
mbar	2
irreversible.	2
amelior	2
nano-mof	2
defect-engin	2
mofs,	2
sacrif	2
zn-base	2
structure-catalyt	2
(h-in2o3)	2
computationally.	2
stream,	2
c-in2o3.	2
ni/ceo2	2
zr)	2
